cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28,elem_29,elem_30,elem_31,elem_32,elem_33,elem_34,elem_35,elem_36,elem_37,elem_38,elem_39,elem_40,elem_41,elem_42,elem_43,elem_44,elem_45,elem_46,elem_47,elem_48,elem_49,elem_50,elem_51,elem_52,elem_53,elem_54,elem_55,elem_56,elem_57,elem_58,elem_59,elem_60,elem_61,elem_62,elem_63,elem_64,elem_65,elem_66,elem_67,elem_68,elem_69,elem_70,elem_71,elem_72,elem_73,elem_74,elem_75,elem_76,elem_77,elem_78,elem_79,elem_80,elem_81,elem_82,elem_83,elem_84,elem_85,elem_86,elem_87,elem_88,elem_89,elem_90,elem_91,elem_92,elem_93,elem_94,elem_95,elem_96,elem_97,elem_98,elem_99,elem_100,elem_101,elem_102,elem_103,elem_104,elem_105,elem_106,elem_107,elem_108,elem_109,elem_110,elem_111,elem_112,elem_113,elem_114,elem_115,elem_116,elem_117,elem_118,elem_119,elem_120,elem_121,elem_122,elem_123,elem_124,elem_125,elem_126,elem_127,elem_128,elem_129,elem_130,elem_131,elem_132,elem_133,elem_134,elem_135,elem_136,elem_137,elem_138,elem_139,elem_140,elem_141,elem_142,elem_143,elem_144,elem_145,elem_146,elem_147,elem_148,elem_149,elem_150,elem_151,elem_152,elem_153,elem_154,elem_155,elem_156,elem_157,elem_158,elem_159,elem_160,elem_161,elem_162,elem_163,elem_164,elem_165,elem_166,elem_167,elem_168,elem_169,elem_170,elem_171,elem_172,elem_173,elem_174,elem_175,elem_176,elem_177,elem_178,elem_179,elem_180,elem_181,elem_182,elem_183,elem_184,elem_185,elem_186,elem_187,elem_188,elem_189,elem_190,elem_191,elem_192,elem_193,elem_194,elem_195,elem_196,elem_197,elem_198,elem_199,elem_200,elem_201,elem_202,elem_203,elem_204,elem_205,elem_206,elem_207,elem_208,elem_209,elem_210,elem_211,elem_212,elem_213,elem_214,elem_215,elem_216,elem_217,elem_218,elem_219,elem_220,elem_221,elem_222,elem_223,elem_224,elem_225,elem_226,elem_227,elem_228,elem_229,elem_230,elem_231,elem_232,elem_233,elem_234,elem_235,elem_236,elem_237,elem_238,elem_239,elem_240,elem_241,elem_242,elem_243,elem_244,elem_245,elem_246,elem_247,elem_248,elem_249,elem_250,elem_251,elem_252,elem_253,elem_254,elem_255,elem_256,elem_257,elem_258,elem_259,elem_260,elem_261,elem_262,elem_263,elem_264,elem_265,elem_266,elem_267,elem_268,elem_269,elem_270,elem_271,elem_272,elem_273,elem_274,elem_275,elem_276,elem_277,elem_278,elem_279,elem_280,elem_281,elem_282,elem_283,elem_284,elem_285,elem_286,elem_287,elem_288,elem_289,elem_290,elem_291,elem_292,elem_293,elem_294,elem_295,elem_296,elem_297,elem_298,elem_299,elem_300,elem_301,elem_302,elem_303,elem_304,elem_305,elem_306,elem_307,elem_308,elem_309,elem_310,elem_311,elem_312,elem_313,elem_314,elem_315,elem_316,elem_317,elem_318,elem_319,elem_320,elem_321,elem_322,elem_323,elem_324,elem_325,elem_326,elem_327,elem_328,elem_329,elem_330,elem_331,elem_332,elem_333,elem_334,elem_335,elem_336,elem_337,elem_338,elem_339,elem_340,elem_341,elem_342,elem_343,elem_344,elem_345,elem_346,elem_347,elem_348,elem_349,elem_350,elem_351,elem_352,elem_353,elem_354,elem_355,elem_356,elem_357,elem_358,elem_359,elem_360,elem_361,elem_362,elem_363,elem_364,elem_365,elem_366,elem_367,elem_368,elem_369,elem_370,elem_371,elem_372,elem_373,elem_374,elem_375,elem_376,elem_377,elem_378,elem_379,elem_380,elem_381,elem_382,elem_383,elem_384,elem_385,elem_386,elem_387,elem_388,elem_389,elem_390,elem_391,elem_392,elem_393,elem_394,elem_395,elem_396,elem_397,elem_398,elem_399,elem_400,elem_401,elem_402,elem_403,elem_404,elem_405,elem_406,elem_407
-1,desmantelos,tristeza,Vamos,"fa-
emilia",Tenho,tomara,metro partiu-lho uma aza,"SACRIFICADA

familia","quasi
caveira",Pedir,Ífonte,elle,Pobre 'Ferczinha,contér,hade sahir,"olla mote-
java","cam-
pos amanhecer",álêm,escrevaninha portugal,"Presentimento-
tos",SACRIFICADA,Campos Lima,Teresita do barbeiro,Sahi,Baixa,valôr,intemperies,sabbat,Colombo,Cinta,volta delle,nossa velha igreja,ix,Terezinha,herdaste,Zarôlha,vêr,Diga,comedia,bom do padre,es viajantes,tôr comnosco,Joelhos,Una,ello,Medroso Rodrigues,amnito serena,Morgado,porto delle,Prós-,Havana,Ama,Desatou,Zéfinha da horta,Dizia-me,oleografia barata,Padre,Soror Claudea,Infias,Perdão,Francamente,roca,se-,Adro Claudoa,Gostava,Entroncamento,Auto da « Sebenta,"300
Gomes Leal",Cavalinho,BACRIFICADA,Mariquinhas,Lisbôa,opulencia,"Biblioteca de propaganda educativos
e distribuição gratuita",Pequena,Soror Angelica,us,Eolheto,BAORIFICADA,Rico,Nosso Senhor,Espanha,lugubre,Aninhei-me,Clara do Reza-,tra,Situa Gameiro,Grande,Chamaram-mo,Santas,familia,BAPRIFICADA,têo,Ihe,Peniche...,Manél da Clara do Rezadeira,"pas-
sar",Abrenuncio,Horída,"rOmancE

Ixreutzss",cadete,Resignada,Ina,Janelas,Cacilda,Caia,elle lhas,Farta,Tearão,desconfiança,"Clara de
Rezedeira",Sagrado,Tavares Cardoso,vonva,Ama-Rita,"Via

DIARIO DUMA",America,santa casa,"Pobre Madre Lan-
den!",HU,vianda,Áaôm,Iria,"Lisa da
Roda",Longa,Academia do Coimbra,"Senhorã
dos Verdes",Filhas,Córei,Estive,Próspera,Posso,es,Chico,Paraizo,sen bonito bigode,Confiando da Ama-Rita,Vinha,EN,Christo,tam-,vêr-me,aquella santa casa,dulcida,aféto,úti-,ruinas,em Portugal,braza,grande chapéo,tisica,Ai,Manoel,Relia,Ultimas,pola,Eóló,Abraçava,visinho cemiterio grasnaram,terra,"cam-
pos",pavôr,ANcIçÕES,Serra da Estrella,visinho,pormenorisava,Bôn,bemaventurança,Freira,Tica,Estremoz,flôr,França,Pobre Madre,Poeta Saudade,sêér,ceremonia,Cura,Real,Pedro Cem,Aplausos,"sen
chapéo",Disseração,Aconselhava-a,Madre Angelica,Cho-,g'ellas,Tigre,SACRIFÇADA,Chamou-a,Paris,olla,"pas-
ava",Dahi,Conseguira,Hãde,Sorria,nella,Pôs,Encostada,damasco,Madrid,FEL Intona,Podia,normalisou,Miguelsinho,Talhados,TANGO,Comborço,palreiras,Aquella,Mes,Diabo,sus el,proxima,Eulalia,Conselhos,bôca vasia,girandola,coitadinha,caldeirinha magica,gião,"una
pessõa","mem-
ro da aristocracia britanica",Inglaterra,Mon-,Viera,Fitava-a,"proprio
Diabo em pessôa !",Ilte,pessõas,aquella calúnia,"casa dos
Carneiros",Miguel,& cova,Veja-lhe,silvas,voluntario,Tonito,atrozêlo,Ds,Torezinha,"Christina
Será",paquêta,"da-
goas",FEITICEIRA,Grão-Vasco,Estados-Unidos,Clara do Rezadoira,Leves,Sentia-so,Crédo,Maricas,SACRIPICADA,dôce,Ixreutzss,Casas,minas batatinhas,Er,céo azul,vasia,Madre Gertrudes,Inf,Manel,Ouves,Sorrisos,Surrateiramente,cemiterio público,revêr,lha,Mancela,BACRIRICADA,bôas,Candeia,Invas,"Clara do
Trepadeira",vólhote,Continuará,Já,Ulane,Numero,Clara,Nortyres,Senhora Gertrudes,Escrevia,"Seror
Manoel",Madre,Pautino de Oliveira,k,Trepadeira,Dous,Primeiras,Vergonhas,"Madre

 

 

 

 

BACRIFICADA",Tenha,tragedia,Africa,Mand,Madre Claudes,"SACRIFIGADA

Falou",Compreendia,herva,Decerto,Repreensões,Martinho,Vou,materialisar,atordoava,S.º,fui-mo,Ina da Camera Rego,Superior,Pa-,lua,oças,Lembrara,mamã sabe,Senhora Condessa,So,Saber,Saudades do Ceu,Qnom,Olha,Importa-me,hóspeda,této,dornas,mévinagre,condessinha,NOSSA HOMENAGEM,Esquecia,Plantado,Desprender,Contos,Jages,Cederia,Adeus,Saltava,Recordava,Marques,ahi,Triste,Oh,"Ó
Gertrudes",fósso,sen bonito,Pés,Dispensariam,"241

Angelica",Vai-to,Geitoso,Alemtejo,Premia,Peito,cosinha,"Santas
Terezas de Jesus",Madre Clandea,Chinas,Amhos,mo dizia,fóra,chapéo,pequenino,I vol,Soror Magyoela,feitôr,Barba Azul,Quasi,"quasi
odiento","Terezinha da Zófa
do Padre",Olhe,Olho-o,Viol,ICEIRA,Lima Vida,Esplendores do Srcerdocio,Mania,Peniche,Senhora,Soror Manoel,Marquez-,Fechou,Dizialhe,"Soror
Manoel",Veja-a,Tejo,pre,Mêos,estrada,si-,saude,Paraphraso,Claudea,Vol,Madre Superior,Senhorã,Jarras,Sévres,lagrimas,Pobre Soror Claudoa,dôco,álacres,!,salvadora,Senhora de Castelo,Coisa,Jhiam,Soror
0,BACHIFICADA,SACHIFICADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,alegre,Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Senhora do Castelo...,Senhora do Castelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Gertrudes
Zarôlha",Gertrudes Zarôlha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Choravam,Chorava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Amérrica,Amérricana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,gôto,TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Fonte do Inferno,Fonte do Inferno?,Ponte do Inferno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,SACRIFIGADA,"SACRIFIGADA

Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
